"","Protein","Label","log2FC","SE","Tvalue","DF","pvalue","adj.pvalue","issue","MissingPercentage","ImputationPercentage"
"16935","sp|Q12102|CFT2_YEAST","C4-C1",0.0454020597565545,0.145786230419004,0.311428998651413,8,0.763435493967842,0.978153344094496,NA,0,0
"16941","sp|Q12108|RTC5_YEAST","C4-C1",0.0468315972844628,0.177742733234505,0.263479673302173,8,0.798840302820862,0.980782534972862,NA,0,0
"16947","sp|Q12109|SYWC_YEAST","C4-C1",0.0100480990758149,0.0466274161271059,0.215497660183955,8,0.834771971383059,0.988080620363125,NA,0,0
"16953","sp|Q12114|CHS5_YEAST","C4-C1",-0.156839525576387,0.0574378363555059,-2.73059598912542,8,0.0258219869290741,0.648210575348977,NA,0,0
"16959","sp|Q12117|MRH1_YEAST","C4-C1",0.115280988827244,0.0780520259422895,1.47697625315301,8,0.177929936160968,0.768894212152039,NA,0,0
"16965","sp|Q12118|SGT2_YEAST","C4-C1",-0.0868141913631889,0.0404790654337734,-2.14466886606419,8,0.0643070855039278,0.698938392215452,NA,0,0
"16971","sp|Q12122|HOSM_YEAST","C4-C1",0.011302058712454,0.0654015279416423,0.172810316030212,8,0.867092621788069,0.990109530205415,NA,0,0
"16977","sp|Q12123|DCS2_YEAST","C4-C1",-0.167481251791694,0.0879623737014155,-1.90401014370306,8,0.0933892134579,0.726803222613493,NA,0,0
"16983","sp|Q12125|GET4_YEAST","C4-C1",-0.123554764233387,0.0623231424145151,-1.9824861110439,8,0.0827297734703696,0.708804117330736,NA,0,0
"16989","sp|Q12133|SPC3_YEAST","C4-C1",0.0488168981107722,0.11636077302686,0.419530541443753,8,0.685867694725576,0.965417872167541,NA,0,0
"16995","sp|Q12136|SAS10_YEAST","C4-C1",-0.0922946928227312,0.0813414828929956,-1.13465712131342,8,0.289370301363132,0.83938176431951,NA,0,0
"17001","sp|Q12149|RRP6_YEAST","C4-C1",-0.147859955720158,0.0878803257496213,-1.68251487985404,8,0.130970206789874,0.747263805344559,NA,0,0
"17007","sp|Q12150|CSF1_YEAST","C4-C1",0.0361872599184893,0.24513709230077,0.147620499120914,8,0.886294999317715,0.990109530205415,NA,0,0
"17013","sp|Q12152|YP150_YEAST","C4-C1",-0.364952076096349,0.609345189930825,-0.598925013485016,8,0.565792292070704,0.948361971471437,NA,0,0
"17019","sp|Q12154|GET3_YEAST","C4-C1",0.0505714723116779,0.0426835312994254,1.18480057230782,8,0.270097405907922,0.830724743606515,NA,0,0
"17025","sp|Q12155|YL050_YEAST","C4-C1",0.158176885192611,0.135609397604045,1.16641536639266,8,0.277038684101464,0.830952655422702,NA,0,0
"17031","sp|Q12156|AIM7_YEAST","C4-C1",0.018243642149847,0.0874166244669803,0.20869762772341,8,0.839900047267598,0.989790535739369,NA,0,0
"17037","sp|Q12158|SCC1_YEAST","C4-C1",0.0195804870212157,0.146492953247445,0.133661630728011,8,0.896971362730433,0.990109530205415,NA,0,0
"17043","sp|Q12159|YRA1_YEAST","C4-C1",-0.144745834200155,0.0962042141749722,-1.50456854142478,8,0.170848452802222,0.764469164166938,NA,0,0
"17049","sp|Q12163|NBP2_YEAST","C4-C1",-0.0254557440418922,0.14573698548988,-0.174669072207891,8,0.86567922118552,0.990109530205415,NA,0,0
"17055","sp|Q12164|POM33_YEAST","C4-C1",-0.0664921388558077,0.185069139232512,-0.359282693654667,8,0.728682108654953,0.971255280888835,NA,0,0
"17061","sp|Q12165|ATPD_YEAST","C4-C1",-0.201595640171105,0.674871007372463,-0.298717292591951,8,0.772768021211369,0.978153344094496,NA,0,0
"17067","sp|Q12166|LEU9_YEAST","C4-C1",0.066053709983576,0.0982982482413809,0.671972402004303,8,0.520531264636569,0.935941186057482,NA,0,0
"17073","sp|Q12168|ENG2_YEAST","C4-C1",-0.31651609420225,0.289643748052942,-1.0927772352414,8,0.306303030417839,0.84380451391811,NA,0,0
"17079","sp|Q12176|MAK21_YEAST","C4-C1",-0.000511422768108125,0.0473215227211448,-0.0108074030314245,8,0.991641758702247,0.998791336259409,NA,0,0
"17085","sp|Q12178|FCY1_YEAST","C4-C1",0.0672833055250571,0.115053031164866,0.584802545781198,8,0.574798801573238,0.948361971471437,NA,0,0
"17091","sp|Q12179|YP245_YEAST","C4-C1",-0.173347076458074,0.054275174353681,-3.19385572726986,8,0.0127293735304661,0.542701601080576,NA,0,0
"17097","sp|Q12181|NDOR1_YEAST","C4-C1",-0.255733274123073,0.146432915392444,-1.74641933091137,8,0.118878497903947,0.744918480882021,NA,0,0
"17103","sp|Q12186|BBP_YEAST","C4-C1",-0.0750266518164406,0.122408893767426,-0.61291830607496,8,0.556948693004434,0.943943837471681,NA,0,0
"17109","sp|Q12189|RPIA_YEAST","C4-C1",0.0683379332188828,0.0791640202643169,0.863244855310691,8,0.41313303068402,0.893898372097208,NA,0,0
"17115","sp|Q12191|BUG1_YEAST","C4-C1",-0.151852027772977,0.0687541865619021,-2.20862227256894,8,0.058205951433312,0.698938392215452,NA,0,0
"17121","sp|Q12196|RIO1_YEAST","C4-C1",-0.248731831861364,0.204538805657657,-1.21606181800863,8,0.258622807654756,0.825521619589635,NA,0,0
"17127","sp|Q12198|METW_YEAST","C4-C1",-0.0454807730200935,0.112622187165986,-0.403834929551338,8,0.69691374379735,0.965722041749995,NA,0,0
"17133","sp|Q12199|TIP41_YEAST","C4-C1",0.0992703804247775,0.118492571819811,0.837777245444009,8,0.426474879877022,0.897587853095674,NA,0,0
"17139","sp|Q12200|NPC1_YEAST","C4-C1",-0.0587239511320449,0.0789918365731414,-0.743417974307639,8,0.478490331790092,0.926771287529201,NA,0,0
"17145","sp|Q12204|YOR22_YEAST","C4-C1",-0.129475156244322,1.20240194049134,-0.107680428552381,8,0.916900792106471,0.990109530205415,NA,0,0
"17151","sp|Q12205|MNL2_YEAST","C4-C1",0.142564128226214,0.100676075929365,1.41606759014166,8,0.194490827225185,0.782877305865207,NA,0,0
"17157","sp|Q12206|WTM2_YEAST","C4-C1",-0.310684205518937,0.528381883232995,-0.587991782795358,8,0.57275780264913,0.948361971471437,NA,0,0
"17163","sp|Q12207|NCE2_YEAST","C4-C1",-0.0652629294972065,0.278482323208205,-0.234352143954261,8,0.820598018829296,0.987067373960121,NA,0,0
"17169","sp|Q12211|PUS1_YEAST","C4-C1",-0.0361805246475716,0.0913532172736371,-0.396050907974017,8,0.702420759488184,0.965722041749995,NA,0,0
"17175","sp|Q12220|UTP12_YEAST","C4-C1",-0.0835080576223702,0.0694362675242686,-1.20265763987362,8,0.263492632326725,0.825521619589635,NA,0,0
"17181","sp|Q12221|PUF2_YEAST","C4-C1",-0.00607054862484584,0.09182959286507,-0.0661066703602358,8,0.94891508573523,0.99203540122536,NA,0,0
"17187","sp|Q12229|UBX3_YEAST","C4-C1",0.232756731690973,0.909424360162261,0.255938527586224,8,0.804456357344538,0.980782534972862,NA,0,0
"17193","sp|Q12230|LSP1_YEAST","C4-C1",-0.161108014595494,0.0771545521783,-2.08812066231921,8,0.0702229872572038,0.698938392215452,NA,0,0
"17199","sp|Q12233|ATPN_YEAST","C4-C1",-0.00973134453128618,0.134538794091225,-0.0723311413411941,8,0.944114053490441,0.99203540122536,NA,0,0
"17205","sp|Q12234|RUD3_YEAST","C4-C1",-0.194120294294158,0.288530805469174,-0.672788799721067,8,0.520038238473539,0.935883322151844,NA,0,0
"17211","sp|Q12236|PKH2_YEAST","C4-C1",-0.253084463435256,0.214837123820955,-1.17802947150873,8,0.272637080260865,0.830724743606515,NA,0,0
"17217","sp|Q12242|RUP1_YEAST","C4-C1",-0.0377576658779236,0.135288611981983,-0.279089757258741,8,0.787254999452952,0.978153344094496,NA,0,0
"17223","sp|Q12246|LCB4_YEAST","C4-C1",-0.0620614002030876,0.0876291268450332,-0.708227988084824,8,0.498916073188318,0.93081633485889,NA,0,0
"17229","sp|Q12247|FYV7_YEAST","C4-C1",-0.764110658387241,0.157868297528644,-4.84017798601139,8,0.00128783783416786,0.461214024302531,NA,0,0
"17235","sp|Q12250|RPN5_YEAST","C4-C1",-0.0460305135324678,0.0348467153302422,-1.32094267985481,8,0.22305236407212,0.798324749491565,NA,0,0
"17241","sp|Q12255|NYV1_YEAST","C4-C1",0.239168455739069,0.149913100399661,1.59538062451819,8,0.149293579783058,0.75455909525554,NA,0,0
"17247","sp|Q12263|GIN4_YEAST","C4-C1",-0.157299196077058,0.0481598999757508,-3.26618610412937,8,0.0114211425104453,0.537128389134788,NA,0,0
"17253","sp|Q12265|KPR5_YEAST","C4-C1",-0.0650552979469304,0.0444013720401421,-1.4651641370027,8,0.181040496485126,0.768894212152039,NA,0,0
"17259","sp|Q12267|SMC4_YEAST","C4-C1",0.127852935505315,0.509566951354613,0.250905077665332,8,0.808211634624603,0.981330372245757,NA,0,0
"17265","sp|Q12271|INP53_YEAST","C4-C1",-0.0157258932808211,0.0722946772163928,-0.21752491174074,8,0.833244783717956,0.988080620363125,NA,0,0
"17271","sp|Q12272|TPT1_YEAST","C4-C1",0.0121657750674721,0.0968107343013584,0.125665559250916,8,0.903097343145974,0.990109530205415,NA,0,0
"17277","sp|Q12275|YO093_YEAST","C4-C1",-0.315777276094937,0.101754371323406,-3.10332884954202,8,0.0145920522656116,0.549510621381918,NA,0,0
"17283","sp|Q12276|HER1_YEAST","C4-C1",-0.15231498394361,0.171461215326203,-0.88833491383945,8,0.400280816684157,0.884929687702671,NA,0,0
"17289","sp|Q12277|RRP42_YEAST","C4-C1",-0.0699106137061244,0.0710870784038796,-0.983450372076468,8,0.35418956179537,0.86123598240757,NA,0,0
"17295","sp|Q12283|FABD_YEAST","C4-C1",0.0882252451644601,0.261085145413584,0.337917521215935,8,0.744121790391804,0.974667528998697,NA,0,0
"17301","sp|Q12284|ERV2_YEAST","C4-C1",-0.862610800885739,0.573694691180303,-1.50360603670748,8,0.171091177405154,0.764469164166938,NA,0,0
"17307","sp|Q12285|MDY2_YEAST","C4-C1",-0.102622823514984,0.0752267918357371,-1.36417918418039,8,0.209650027452917,0.793528188286633,NA,0,0
"17313","sp|Q12287|COX17_YEAST","C4-C1",0.0708878174023066,0.352150680073438,0.201299674865099,8,0.845488277289159,0.989790535739369,NA,0,0
"17319","sp|Q12288|YL126_YEAST","C4-C1",-0.0748979445425753,0.164408151332189,-0.455561016504851,8,0.660816054103402,0.961370206053913,NA,0,0
"17325","sp|Q12291|YL063_YEAST","C4-C1",0.0802009310567616,0.137760075919508,0.582178330851256,8,0.57648128991795,0.948361971471437,NA,0,0
"17331","sp|Q12296|MAM3_YEAST","C4-C1",-0.29644995658285,0.226462560400985,-1.30904621080828,8,0.22686635076787,0.801888426537701,NA,0,0
"17337","sp|Q12297|TAF3_YEAST","C4-C1",0.211423579870053,0.122059236676663,1.73213912872582,8,0.121486622911628,0.746735420656303,NA,0,0
"17343","sp|Q12298|YD061_YEAST","C4-C1",-0.0827151821679896,0.0847101256603773,-0.976449763510138,8,0.357440375043565,0.863642606060434,NA,0.0166666666666667,0
"17349","sp|Q12305|RDL1_YEAST","C4-C1",-0.0245179820935841,0.0457526680251168,-0.535880925679011,8,0.606614420188943,0.952376644598304,NA,0,0
"17355","sp|Q12306|SMT3_YEAST","C4-C1",0.0164637273019875,0.128078917434832,0.128543616949014,8,0.900891575697326,0.990109530205415,NA,0,0
"17361","sp|Q12314|YO021_YEAST","C4-C1",0.0167493904926132,0.0740338420487578,0.226239649721033,8,0.82668837575422,0.987235441419341,NA,0,0
"17367","sp|Q12315|GLE1_YEAST","C4-C1",0.222289456358633,0.0781232718161035,2.84536798307534,8,0.021632604503836,0.617753715406712,NA,0.0833333333333334,0
"17373","sp|Q12321|MED1_YEAST","C4-C1",-0.0696013131759093,0.202581464381563,-0.343571971840498,8,0.740023214780355,0.972624911145494,NA,0,0
"17379","sp|Q12324|YVC1_YEAST","C4-C1",-0.0153084731964564,0.106954707187881,-0.143130429683333,8,0.889726623271906,0.990109530205415,NA,0,0
"17385","sp|Q12326|PMG3_YEAST","C4-C1",-0.0783771806783009,0.202324178712272,-0.387384153377744,8,0.708574351971955,0.965722041749995,NA,0,0
"17391","sp|Q12329|HSP42_YEAST","C4-C1",0.246518439779082,0.186569817762316,1.32132004380869,8,0.222932283622741,0.798324749491565,NA,0,0
"17397","sp|Q12331|YFAS1_YEAST","C4-C1",0.122240747335776,0.275143585064473,0.444279837769547,8,0.668612912283941,0.965136521451354,NA,0,0
"17403","sp|Q12335|PST2_YEAST","C4-C1",0.121009355648621,0.0819072370283414,1.47739516114735,8,0.177820499496484,0.768894212152039,NA,0,0
"17409","sp|Q12338|RNH2C_YEAST","C4-C1",-0.111461581141778,0.496047580734057,-0.224699374557651,8,0.827846144299671,0.987235441419341,NA,0,0
"17415","sp|Q12339|UTP23_YEAST","C4-C1",-0.0354697061117489,0.110199755121772,-0.321867376860815,8,0.755802544897211,0.978153344094496,NA,0,0
"17421","sp|Q12340|YRM1_YEAST","C4-C1",1.04386811790015,0.89628013431378,1.16466724848182,8,0.277706187488616,0.830952655422702,NA,0,0
"17427","sp|Q12341|HAT1_YEAST","C4-C1",0.0417395292367916,0.0736082806322469,0.567049371052772,8,0.586234993782057,0.948361971471437,NA,0,0
"17433","sp|Q12343|MED4_YEAST","C4-C1",-0.271959877278362,0.565027707161111,-0.481321311913676,8,0.643177612469745,0.961157439000704,NA,0,0
"17439","sp|Q12344|GYP5_YEAST","C4-C1",-0.0831044860895833,0.148904668254576,-0.558105310355368,8,0.592044119244162,0.948361971471437,NA,0,0
"17445","sp|Q12345|IES3_YEAST","C4-C1",0.257803895664675,0.322799997542106,0.798649001324876,8,0.447552761394066,0.905075383883561,NA,0,0
"17451","sp|Q12349|ATP14_YEAST","C4-C1",-0.116209910715728,0.266305083688605,-0.436378867072676,8,0.674099242897869,0.965417872167541,NA,0,0
"17457","sp|Q12354|APTH1_YEAST","C4-C1",0.161881468394216,0.0629076676644692,2.5733185540695,8,0.0329570061382483,0.675414556230514,NA,0,0
"17463","sp|Q12355|PST1_YEAST","C4-C1",0.160924093817951,0.102595257623815,1.56853345412915,8,0.155394441085681,0.75455909525554,NA,0,0
"17469","sp|Q12359|ATO3_YEAST","C4-C1",-0.111102960036419,0.172072821405447,-0.64567407641113,8,0.536566228713286,0.94147399950541,NA,0,0
"17475","sp|Q12362|RIB2_YEAST","C4-C1",0.0399964960462634,0.156815554076602,0.255054393563063,8,0.805115590367952,0.980782534972862,NA,0,0
"17481","sp|Q12363|WTM1_YEAST","C4-C1",-0.0452928813300601,0.0771301599087219,-0.587226597010314,8,0.573247118992974,0.948361971471437,NA,0,0
"17487","sp|Q12367|RKM5_YEAST","C4-C1",0.258537602234262,0.553579401885528,0.467028941744699,8,0.65293504119266,0.961180974469738,NA,0,0
"17493","sp|Q12368|SNU23_YEAST","C4-C1",-0.0288455644996439,0.181748179341699,-0.158711710918503,8,0.877829413559599,0.990109530205415,NA,0,0
"17499","sp|Q12373|HIF1_YEAST","C4-C1",-0.381417872065413,0.289638629526004,-1.31687500624349,8,0.224350246268584,0.799476490059626,NA,0,0
"17505","sp|Q12377|RPN6_YEAST","C4-C1",0.0166444471040931,0.0836162668624895,0.199057524673585,8,0.847183797698155,0.989790535739369,NA,0.0625,0
"17511","sp|Q12386|ARP8_YEAST","C4-C1",0.00575263478188918,0.0852177923802998,0.0675050904418763,8,0.947836261462604,0.99203540122536,NA,0,0
"17517","sp|Q12387|NAA25_YEAST","C4-C1",0.018545955899077,0.0435380558520842,0.425971154111357,8,0.681357960543735,0.965417872167541,NA,0,0
"17523","sp|Q12389|DBP10_YEAST","C4-C1",-0.14214270908019,0.0735689593343134,-1.93210166850754,8,0.0894301242880964,0.718317668934549,NA,0,0
"17529","sp|Q12395|DCN1_YEAST","C4-C1",-0.473754009601533,0.659316888935491,-0.71855281967134,8,0.492866092922216,0.93038474979815,NA,0,0
"17535","sp|Q12402|YOP1_YEAST","C4-C1",-0.211439989222978,0.132960365673289,-1.59024825294576,8,0.150442763951556,0.75455909525554,NA,0,0
"17541","sp|Q12404|MPD1_YEAST","C4-C1",-0.0173669454155638,0.118729349573025,-0.146273398094228,8,0.88732428335828,0.990109530205415,NA,0,0
"17547","sp|Q12406|ARP7_YEAST","C4-C1",0.116278818891883,0.0898913916145021,1.29354787820555,8,0.23191830425725,0.801888426537701,NA,0,0
"17553","sp|Q12415|TFC7_YEAST","C4-C1",0.0328938668117288,0.0798327870578729,0.412034554022061,8,0.691133309873492,0.965417872167541,NA,0,0
"17559","sp|Q12416|WHI5_YEAST","C4-C1",-0.0317561491372257,0.331534803871237,-0.0957852652765812,8,0.926047061108558,0.990109530205415,NA,0,0
"17565","sp|Q12417|PRP46_YEAST","C4-C1",0.555668085164898,0.695479940416072,0.798970686102706,8,0.447376621740602,0.905075383883561,NA,0,0
"17571","sp|Q12427|STB3_YEAST","C4-C1",0.139662812012686,0.129112279677944,1.08171594801873,8,0.310904265303023,0.84380451391811,NA,0,0
"17577","sp|Q12429|DPH6_YEAST","C4-C1",-0.159038294388248,0.222204975865009,-0.715727871390535,8,0.494516725544144,0.93038474979815,NA,0,0
"17583","sp|Q12432|EAF3_YEAST","C4-C1",-0.00681504828047031,0.0997432142508107,-0.0683259340663861,8,0.947203067137456,0.99203540122536,NA,0,0
"17589","sp|Q12434|GDIR_YEAST","C4-C1",-0.252697986590235,0.118753005527658,-2.127929187707,8,0.0660054290792735,0.698938392215452,NA,0,0
"17595","sp|Q12445|POM34_YEAST","C4-C1",-1.22044286119629,0.402755614727077,-3.03023177472847,8,0.0163036675141885,0.560809108698281,NA,0,0
"17601","sp|Q12446|LAS17_YEAST","C4-C1",1.01069347042831,0.940002174503816,1.07520333233464,8,0.313638766587065,0.84380451391811,NA,0,0
"17607","sp|Q12447|PAA1_YEAST","C4-C1",0.0303198118142458,0.0740821205406121,0.409273001271939,8,0.693077721287276,0.96543862805866,NA,0,0
"17613","sp|Q12449|AHA1_YEAST","C4-C1",-0.150936381088023,0.0494688491616006,-3.05113993242408,8,0.0157936650347628,0.549510621381918,NA,0,0
"17619","sp|Q12450|ERP4_YEAST","C4-C1",-0.170981437345788,0.322498975929273,-0.530176683051811,8,0.610384902908106,0.952376644598304,NA,0,0
"17625","sp|Q12451|OSH2_YEAST","C4-C1",-0.062730323058668,0.0498365488857861,-1.25872124898599,8,0.243619205237041,0.815777807183783,NA,0,0
"17631","sp|Q12452|ERG27_YEAST","C4-C1",-0.0224672206573946,0.0531858693332689,-0.422428380677813,8,0.683836948219428,0.965417872167541,NA,0,0
"17637","sp|Q12453|CEX1_YEAST","C4-C1",-0.010931354170583,0.0422953971593515,-0.258452571786907,8,0.802582732707728,0.980782534972862,NA,0,0
"17643","sp|Q12454|OCA6_YEAST","C4-C1",-0.149173337117208,0.0590902513701223,-2.52449995825596,8,0.035558693928643,0.681241560265837,NA,0,0
"17649","sp|Q12458|YPR1_YEAST","C4-C1",-0.00396093607392785,0.0627206615350441,-0.0631520136584456,8,0.951194849232309,0.99250837939545,NA,0,0
"17655","sp|Q12460|NOP56_YEAST","C4-C1",-0.00190110131673382,0.0297268458311887,-0.0639523388229513,8,0.950577283604267,0.992474884398793,NA,0,0
"17661","sp|Q12462|PEX11_YEAST","C4-C1",-0.118090567563304,0.134508975077405,-0.87793820074346,8,0.405571286527643,0.888035559654604,NA,0,0
"17667","sp|Q12463|TRM11_YEAST","C4-C1",-0.318411076747747,0.0892946931135217,-3.56584546791539,8,0.0073379452837572,0.52939067274146,NA,0,0
"17673","sp|Q12464|RUVB2_YEAST","C4-C1",-0.154423735420105,0.0529182337459974,-2.91815740036457,8,0.0193457981726533,0.603708567717746,NA,0,0
"17679","sp|Q12465|RAX2_YEAST","C4-C1",-0.0725480585813583,0.144956517699345,-0.500481521857683,8,0.630211867205662,0.956574503110935,NA,0,0
"17685","sp|Q12466|TCB1_YEAST","C4-C1",-0.133414349861641,0.0510090966071977,-2.61550113088684,8,0.0308653982737317,0.665285256777324,NA,0,0
"17691","sp|Q12476|AIR2_YEAST","C4-C1",-0.789562135101996,0.496741354108816,-1.58948339728734,8,0.150614709803838,0.75455909525554,NA,0,0
"17697","sp|Q12480|ETFA_YEAST","C4-C1",-0.0636223410085148,0.053324194990862,-1.19312332833937,8,0.267002347943119,0.826396837652167,NA,0,0
"17703","sp|Q12481|RRP36_YEAST","C4-C1",-0.30803502834924,0.448873555948294,-0.686240087586543,8,0.511956552585508,0.934078938183912,NA,0,0
"17709","sp|Q12486|YOR31_YEAST","C4-C1",0.0411092574191034,0.0676995134992566,0.607231208826262,8,0.560533140470226,0.946365864208552,NA,0,0
"17715","sp|Q12495|RLF2_YEAST","C4-C1",0.100330749500921,0.153546217893116,0.653423776095618,8,0.53181020736292,0.940847164048836,NA,0,0
"17721","sp|Q12496|YO098_YEAST","C4-C1",-0.0670499989179392,0.0855284458820082,-0.783949693303662,8,0.455651669975875,0.909200794342105,NA,0,0
"17727","sp|Q12499|NOP58_YEAST","C4-C1",0.0411938726379302,0.0733189310824892,0.561844970047151,8,0.589611380818479,0.948361971471437,NA,0,0
"17733","sp|Q12500|AVL9_YEAST","C4-C1",-0.0628330527027215,0.16682599438395,-0.376638262728476,8,0.71623587173067,0.965722041749995,NA,0,0
"17739","sp|Q12502|LDB19_YEAST","C4-C1",-0.0485893661211299,0.149960114496863,-0.324015264219781,8,0.7542354265751,0.978153344094496,NA,0,0
"17745","sp|Q12504|RKM4_YEAST","C4-C1",0.0209008854123693,0.189345034804484,0.110385178222135,8,0.91482287609457,0.990109530205415,NA,0,0
"17751","sp|Q12509|ARP6_YEAST","C4-C1",0.1386914438736,0.213107920959484,0.650803795791187,8,0.533415236197283,0.941269831642102,NA,0,0
"17757","sp|Q12510|YD156_YEAST","C4-C1",0.250364869282418,0.257200973161871,0.973421158577221,8,0.358853686931358,0.864621061598666,NA,0,0
"17763","sp|Q12511|PDP1_YEAST","C4-C1",0.119585348954702,0.0843656406890195,1.41746507201321,8,0.194096149712989,0.782328954968334,NA,0,0
"17769","sp|Q12513|TMA17_YEAST","C4-C1",-0.172247516169375,0.185369612526681,-0.9292111787987,8,0.379963254763777,0.872357564316502,NA,0,0
"17775","sp|Q12514|NOT5_YEAST","C4-C1",-0.0900188323171682,0.0639374863984584,-1.40791947553538,8,0.196806051198576,0.786964223220727,NA,0,0
"17781","sp|Q12515|PAR32_YEAST","C4-C1",-0.2576638780904,0.186713226694205,-1.37999799292418,8,0.204923301045871,0.790934347490655,NA,0,0
"17787","sp|Q12517|DCP1_YEAST","C4-C1",0.0582139314270848,0.0671757577533069,0.866591362331435,8,0.411402052334307,0.893566406864108,NA,0,0
"17793","sp|Q12518|ENT1_YEAST","C4-C1",-0.138459633061729,0.0905790426056541,-1.52860561426475,8,0.16488595156349,0.764128925151438,NA,0,0
"17799","sp|Q12522|IF6_YEAST","C4-C1",0.115162961928781,0.121479957181411,0.947999691478358,8,0.370882395351669,0.867457135671869,NA,0,0
"17805","sp|Q12523|YP247_YEAST","C4-C1",-0.201469439875161,0.223451484906409,-0.90162497671271,8,0.393590550854807,0.878916262263172,NA,0,0
"17811","sp|Q12525|MHT1_YEAST","C4-C1",-0.650951200703983,0.303754658113235,-2.14301635651401,8,0.0644728134216939,0.698938392215452,NA,0,0
"17817","sp|Q12532|TAE2_YEAST","C4-C1",-0.0155051061427876,0.0496792492038446,-0.312104276760844,8,0.762940859755947,0.978153344094496,NA,0,0
"17823","sp|Q12675|ATC4_YEAST","C4-C1",-0.0818380225142867,0.0672871199370693,-1.21625093466367,8,0.258554636768116,0.825521619589635,NA,0,0
"17829","sp|Q12676|FOLD_YEAST","C4-C1",-0.152522053223392,0.11499648848057,-1.3263192227749,8,0.221346712956564,0.798324749491565,NA,0,0
"17835","sp|Q12680|GLT1_YEAST","C4-C1",-0.0152719000628571,0.0304537360588804,-0.501478703083584,8,0.629540736775371,0.956574503110935,NA,0,0
"17841","sp|Q12692|H2AZ_YEAST","C4-C1",-0.0541921258714159,0.12571675766504,-0.431065252381114,8,0.677800676724987,0.965417872167541,NA,0,0
"17847","sp|Q12697|YPK9_YEAST","C4-C1",0.0200109507822951,0.0782595360953808,0.255699839031837,8,0.804634313278544,0.980782534972862,NA,0,0
"17853","sp|Q12743|DFM1_YEAST","C4-C1",-0.154020970340802,0.0788537828085443,-1.95324770550022,8,0.0865567183947218,0.718317668934549,NA,0,0
"17859","sp|Q12745|SEC39_YEAST","C4-C1",0.119824063999867,0.0528414855681344,2.26761346149825,8,0.0530878049961834,0.698938392215452,NA,0,0
"17865","sp|Q12746|PGA3_YEAST","C4-C1",-0.046812692979701,0.0644930931798462,-0.725855912185179,8,0.488615259270569,0.93038474979815,NA,0,0
"17871","sp|Q12753|HAA1_YEAST","C4-C1",-0.232514766501935,0.143229070852111,-1.62337691027832,8,0.143164736403813,0.747263805344559,NA,0,0
"17877","sp|Q12754|RRP12_YEAST","C4-C1",-0.14740959059055,0.059639481662157,-2.47167793016024,8,0.0386093165865753,0.698938392215452,NA,0,0
"17883","sp|Q3E705|EFG1P_YEAST","C4-C1",-0.403243601149149,0.152635687887978,-2.64186971427742,8,0.0296272341046493,0.664051124426159,NA,0,0
"17889","sp|Q3E747|YL363_YEAST","C4-C1",-0.0215426157237462,0.233825368218909,-0.0921312169327059,8,0.928859102074283,0.990109530205415,NA,0.0555555555555556,0
"17895","sp|Q3E764|TMA7_YEAST","C4-C1",-0.140800211162927,0.0646165596337214,-2.17901126214476,8,0.0609563336154229,0.698938392215452,NA,0,0
"17901","sp|Q3E772|YG169_YEAST","C4-C1",-0.217792550727213,0.121680738431891,-1.78986874614604,8,0.111261823095413,0.737580928309039,NA,0,0
"17907","sp|Q3E795|YL361_YEAST","C4-C1",-0.0238703680883173,0.357196055578276,-0.0668270763787491,8,0.948359307609667,0.99203540122536,NA,0,0
"17913","sp|Q3E7B6|VA0E_YEAST","C4-C1",-0.277522298754326,0.170490493915446,-1.62778752281615,8,0.142220441281296,0.747263805344559,NA,0,0
"17919","sp|Q3E7X9|RS28A_YEAST","C4-C1",-0.17956947773737,0.260106590332368,-0.69036881190866,8,0.509491760128282,0.934078938183912,NA,0,0
"17925","sp|Q3E7Y3|RS22B_YEAST","C4-C1",-0.426454470165908,0.270280262547079,-1.57782320524284,8,0.153258242596074,0.75455909525554,NA,0,0
"17931","sp|Q3E7Z5|YI002_YEAST","C4-C1",-0.252903766241047,0.139111333208793,-1.81799541710568,8,0.10657864665535,0.736147471588794,NA,0,0
"17937","sp|Q3E824|YO020_YEAST","C4-C1",-0.421091852737783,0.36446986143462,-1.15535438535381,8,0.281284304298524,0.83663648334006,NA,0,0
"17943","sp|Q3E833|PCC1_YEAST","C4-C1",-0.166302299130777,0.16684201007467,-0.996765137607418,8,0.348068447818552,0.858682307699069,NA,0,0
"17949","sp|Q3E841|YN034_YEAST","C4-C1",-0.324353861107083,0.120639388023492,-2.68862323011719,8,0.027555345339874,0.658927243700236,NA,0,0
"17955","sp|Q3E846|COA6_YEAST","C4-C1",-0.108062097275176,0.112755307219981,-0.958377037316315,8,0.36593633991074,0.867457135671869,NA,0,0
"17961","sp|Q6Q546|HUB1_YEAST","C4-C1",-0.626607375786442,0.202877550664296,-3.08859888013582,8,0.0149211918202874,0.549510621381918,NA,0,0
"17967","sp|Q6Q547|NOP10_YEAST","C4-C1",-0.0905557720959439,0.10849857816535,-0.834626348355816,8,0.428146269774935,0.897587853095674,NA,0,0
"17973","sp|Q6Q560|ISD11_YEAST","C4-C1",-0.0212262221162085,0.112550399287979,-0.188593041432911,8,0.855108129694401,0.990109530205415,NA,0,0
"17979","sp|Q6WNK7|SUS1_YEAST","C4-C1",0.180009482836428,0.842932554255119,0.213551466161487,8,0.836238798384121,0.989173443809588,NA,0,0
